868,6.88E-05,6.80E-05,6.17E-05,6.69E-05
869,5.43E-05,6.68E-05,6.03E-05,7.16E-05
870,7.58E-05,6.65E-05,7.31E-05,5.92E-05
871,6.54E-05,6.40E-05,6.95E-05,5.98E-05
872,6.19E-05,6.41E-05,7.05E-05,6.08E-05
873,6.73E-05,7.06E-05,6.11E-05,5.71E-05
874,6.51E-05,5.67E-05,6.55E-05,6.57E-05
875,7.18E-05,6.43E-05,6.08E-05,6.11E-05
876,4.95E-05,5.98E-05,5.62E-05,4.99E-05
877,5.16E-05,5.33E-05,4.97E-05,6.01E-05
878,6.03E-05,4.87E-05,5.11E-05,6.40E-05
879,7.09E-05,5.70E-05,5.61E-05,5.21E-05
880,5.77E-05,5.12E-05,4.37E-05,5.83E-05
881,5.41E-05,4.75E-05,4.83E-05,5.37E-05
882,4.73E-05,4.97E-05,5.52E-05,4.08E-05
883,4.34E-05,5.07E-05,4.22E-05,3.87E-05
884,4.99E-05,5.04E-05,4.26E-05,5.16E-05
885,3.00E-05,4.44E-05,4.44E-05,4.36E-05
886,4.62E-05,5.07E-05,5.24E-05,3.82E-05
887,4.73E-05,4.34E-05,3.88E-05,4.05E-05
888,4.01E-05,4.05E-05,4.37E-05,3.43E-05
889,4.62E-05,4.03E-05,3.56E-05,3.37E-05
890,4.15E-05,3.14E-05,2.69E-05,4.94E-05
891,4.62E-05,3.08E-05,2.96E-05,2.93E-05
892,2.80E-05,2.67E-05,3.09E-05,3.33E-05
893,1.41E-05,3.16E-05,4.43E-05,4.22E-05
894,2.57E-05,3.40E-05,2.13E-05,1.72E-05
895,3.80E-05,3.13E-05,2.55E-05,2.77E-05
896,3.72E-05,3.54E-05,2.57E-05,3.03E-05
897,1.24E-05,4.24E-05,2.05E-05,1.96E-05
898,2.99E-05,2.74E-05,2.80E-05,2.67E-05
899,4.79E-05,2.77E-05,2.23E-05,2.05E-05
900,4.70E-05,2.43E-05,2.61E-05,3.37E-05
901,2.19E-05,1.79E-05,2.94E-05,2.00E-07
902,2.94E-05,2.11E-05,3.39E-05,4.23E-06
903,4.05E-05,1.80E-05,2.17E-05,1.44E-05
904,3.16E-05,2.60E-05,2.70E-05,1.45E-05
905,2.42E-05,3.28E-05,2.33E-05,1.85E-05
906,2.42E-05,2.96E-05,1.54E-05,1.42E-05
907,3.16E-05,2.99E-05,2.92E-05,2.09E-05
908,3.28E-05,2.64E-05,4.53E-05,2.79E-05
909,2.16E-05,2.52E-05,2.06E-05,7.75E-06
910,4.77E-05,2.62E-05,1.45E-05,2.71E-05
911,2.25E-05,2.99E-05,1.33E-05,9.92E-06
912,2.53E-05,2.83E-05,2.95E-05,1.65E-05
913,3.17E-05,2.69E-05,2.11E-05,2.32E-05
914,4.10E-05,2.98E-05,3.35E-05,2.37E-05
915,1.89E-05,2.40E-05,1.34E-05,3.69E-05
916,2.61E-05,2.01E-05,2.18E-05,3.39E-06
917,4.77E-05,2.64E-05,2.84E-05,2.98E-05
918,2.59E-05,2.55E-05,3.13E-05,4.25E-05
919,1.54E-05,2.34E-05,4.08E-05,3.39E-05
920,2.87E-05,2.29E-05,3.57E-05,1.91E-05
921,1.78E-05,2.87E-05,1.95E-05,1.02E-05
922,4.01E-05,2.79E-05,3.55E-05,2.20E-05
923,5.90E-05,1.81E-05,2.04E-05,4.81E-05
924,3.82E-05,2.66E-05,2.38E-05,3.29E-05
925,2.89E-05,2.81E-05,2.67E-05,2.95E-05
926,2.37E-05,3.39E-05,2.79E-05,2.81E-05
927,1.75E-05,2.34E-05,2.46E-05,6.73E-05
928,1.79E-05,2.21E-05,3.24E-05,1.28E-05
929,2.28E-05,2.41E-05,2.15E-05,1.55E-05
930,2.55E-05,2.75E-05,2.49E-05,3.05E-05
931,3.13E-05,3.28E-05,2.60E-05,2.21E-05
932,3.00E-05,2.69E-05,2.69E-05,2.65E-05
933,7.74E-06,1.77E-05,2.52E-05,2.02E-05
934,1.46E-05,2.49E-05,4.35E-06,1.16E-05
935,1.84E-05,2.24E-05,1.93E-05,0
936,6.00E-06,1.78E-05,2.80E-05,1.80E-05
937,5.02E-05,2.59E-05,1.62E-05,4.90E-05
938,1.27E-05,2.01E-05,1.20E-05,1.41E-05
939,2.38E-05,2.21E-05,1.71E-05,3.24E-05
940,3.43E-05,2.95E-05,1.47E-05,2.18E-05
941,3.38E-05,2.02E-05,2.40E-05,2.32E-06
942,8.22E-06,1.24E-05,7.51E-06,4.46E-05
943,6.05E-07,1.21E-05,2.64E-05,4.69E-05
944,3.22E-05,1.73E-05,3.47E-05,2.74E-05
945,2.71E-05,2.40E-05,3.69E-05,3.38E-05
946,3.27E-06,1.34E-05,2.19E-05,1.30E-05
947,3.80E-05,1.47E-05,2.77E-05,3.74E-05
948,3.93E-05,1.09E-05,3.64E-05,3.28E-05
949,2.24E-05,1.17E-05,1.33E-05,2.73E-05
950,1.76E-05,1.37E-05,5.89E-06,4.55E-05
951,3.22E-05,1.60E-05,4.00E-05,2.60E-05
952,3.78E-05,1.55E-05,2.23E-05,3.51E-05
953,7.54E-06,2.30E-05,1.07E-05,2.83E-05
954,2.52E-05,2.08E-05,2.01E-06,1.36E-05
955,3.72E-05,3.50E-05,6.44E-06,3.22E-05
956,2.17E-05,6.97E-07,1.72E-05,2.72E-05
957,1.47E-05,1.83E-05,2.09E-05,2.14E-05
958,2.66E-06,1.50E-05,3.34E-05,3.07E-05
959,0,1.77E-05,1.00E-05,1.23E-05
960,3.30E-05,7.77E-06,1.79E-05,2.91E-05
961,2.87E-05,1.82E-05,2.78E-05,4.52E-05
962,2.63E-05,7.46E-06,1.87E-05,9.76E-06
963,1.74E-07,1.21E-05,7.94E-07,3.47E-05
964,5.15E-06,7.10E-06,2.16E-05,9.25E-06
965,2.20E-05,1.88E-06,1.59E-05,6.14E-06
966,5.49E-05,3.10E-05,2.64E-05,0
967,2.43E-05,1.02E-05,2.44E-05,7.06E-06
968,2.09E-05,1.08E-05,1.38E-05,3.32E-05
969,1.59E-05,1.81E-05,1.46E-05,8.95E-06
970,1.03E-05,7.53E-06,3.01E-05,2.45E-05
971,7.93E-06,1.20E-05,3.08E-05,2.39E-05
972,2.67E-05,2.37E-05,1.59E-05,6.04E-06
973,2.46E-06,1.64E-05,5.34E-06,0
974,2.17E-05,1.92E-06,3.89E-06,0
975,1.43E-05,1.47E-05,1.05E-05,2.00E-05
976,2.54E-05,1.13E-05,6.41E-07,1.34E-05
977,3.31E-05,2.24E-05,1.06E-05,1.46E-05
978,5.32E-06,1.47E-05,9.27E-06,5.62E-06
979,1.12E-05,6.46E-06,1.35E-05,2.85E-06
980,1.59E-05,2.55E-06,3.00E-07,3.91E-05
981,0,0,9.18E-06,3.11E-05
982,2.23E-05,1.26E-05,2.41E-05,3.50E-06
983,4.56E-05,1.25E-05,1.27E-05,2.59E-07
984,0,1.34E-05,9.68E-06,1.12E-05
985,6.08E-06,2.31E-05,4.25E-06,4.34E-06
986,3.30E-06,5.04E-06,1.57E-06,1.71E-05
987,3.06E-05,1.83E-05,3.85E-05,1.04E-06
988,0,3.28E-06,0,1.86E-05
989,0,1.21E-05,2.34E-05,3.05E-05
990,0,3.44E-05,1.71E-06,1.79E-06
991,1.68E-05,1.99E-06,8.30E-06,0
992,0,1.73E-05,1.30E-05,0
993,0,4.33E-06,2.02E-05,0
994,1.87E-05,0,6.36E-06,1.95E-05
995,2.92E-06,0,2.83E-06,1.85E-05
996,0,0,1.70E-05,0
997,3.37E-06,0,1.92E-06,1.90E-05
998,4.17E-05,0,1.83E-05,2.87E-06
999,8.43E-06,0,0,1.67E-05
1000,0,1.49E-05,0,1.09E-05
